Year,Mean_Max_Temp,Mean_Min_Temp,Median_Rainfall
1936,12.769398907103827,6.049726775956284,169.5
1936,12.769398907103827,6.049726775956284,44.5
1936,12.769398907103827,6.049726775956284,106.4
1936,12.769398907103827,6.049726775956284,73.3
1936,12.769398907103827,6.049726775956284,110.2
1936,12.769398907103827,6.049726775956284,127.3
1937,12.541095890410958,5.896438356164383,174.9
1937,12.541095890410958,5.896438356164383,137.3
1937,12.541095890410958,5.896438356164383,94.3
1937,12.541095890410958,5.896438356164383,82.4
1937,12.541095890410958,5.896438356164383,55.5
1937,12.541095890410958,5.896438356164383,47.6
1937,12.541095890410958,5.896438356164383,117.1
1937,12.541095890410958,5.896438356164383,70.8
1937,12.541095890410958,5.896438356164383,102.9
1937,12.541095890410958,5.896438356164383,68.6
1937,12.541095890410958,5.896438356164383,69.2
1937,12.541095890410958,5.896438356164383,77.2
1938,13.196751791708246,6.3280914789876945,131.4
1938,13.196751791708246,6.3280914789876945,58.7
1938,13.196751791708246,6.3280914789876945,47.5
1938,13.196751791708246,6.3280914789876945,5.3
1938,13.196751791708246,6.3280914789876945,99.6
1938,13.196751791708246,6.3280914789876945,102.2
1938,13.196751791708246,6.3280914789876945,134.1
1938,13.196751791708246,6.3280914789876945,89.4
1938,13.196751791708246,6.3280914789876945,75.9
1938,13.196751791708246,6.3280914789876945,176.0
1938,13.196751791708246,6.3280914789876945,159.3
1938,13.196751791708246,6.3280914789876945,124.0
1939,13.380547945205478,6.138356164383562,130.0
1939,13.380547945205478,6.138356164383562,96.9
1939,13.380547945205478,6.138356164383562,79.7
1939,13.380547945205478,6.138356164383562,48.2
1939,13.380547945205478,6.138356164383562,30.4
1939,13.380547945205478,6.138356164383562,59.8
1939,13.380547945205478,6.138356164383562,119.1
1939,13.380547945205478,6.138356164383562,50.4
1939,13.380547945205478,6.138356164383562,59.1
1939,13.380547945205478,6.138356164383562,86.0
1939,13.380547945205478,6.138356164383562,193.5
1939,13.380547945205478,6.138356164383562,84.0
1940,14.046251548946717,6.731472565868325,106.2
1940,14.046251548946717,6.731472565868325,127.5
1940,14.046251548946717,6.731472565868325,95.0
1940,14.046251548946717,6.731472565868325,97.9
1940,14.046251548946717,6.731472565868325,47.8
1940,14.046251548946717,6.731472565868325,35.5
1940,14.046251548946717,6.731472565868325,95.2
1940,14.046251548946717,6.731472565868325,18.2
1940,14.046251548946717,6.731472565868325,65.3
1940,14.046251548946717,6.731472565868325,177.0
1940,14.046251548946717,6.731472565868325,139.4
1940,14.046251548946717,6.731472565868325,114.6
1941,12.775479452054793,5.767808219178082,106.3
1941,12.775479452054793,5.767808219178082,107.6
1941,12.775479452054793,5.767808219178082,86.8
1941,12.775479452054793,5.767808219178082,45.4
1941,12.775479452054793,5.767808219178082,68.9
1941,12.775479452054793,5.767808219178082,25.2
1941,12.775479452054793,5.767808219178082,75.4
1941,12.775479452054793,5.767808219178082,93.6
1941,12.775479452054793,5.767808219178082,32.0
1941,12.775479452054793,5.767808219178082,92.3
1941,12.775479452054793,5.767808219178082,167.5
1941,12.775479452054793,5.767808219178082,62.4
1942,13.032602739726027,5.759315068493151,150.3
1942,13.032602739726027,5.759315068493151,39.2
1942,13.032602739726027,5.759315068493151,97.6
1942,13.032602739726027,5.759315068493151,62.5
1942,13.032602739726027,5.759315068493151,112.8
1942,13.032602739726027,5.759315068493151,13.1
1942,13.032602739726027,5.759315068493151,93.3
1942,13.032602739726027,5.759315068493151,124.7
1942,13.032602739726027,5.759315068493151,116.0
1942,13.032602739726027,5.759315068493151,66.1
1942,13.032602739726027,5.759315068493151,24.2
1942,13.032602739726027,5.759315068493151,140.1
1943,13.370821917808218,6.341643835616439,175.8
1943,13.370821917808218,6.341643835616439,55.2
1943,13.370821917808218,6.341643835616439,33.5
1943,13.370821917808218,6.341643835616439,54.9
1943,13.370821917808218,6.341643835616439,103.5
1943,13.370821917808218,6.341643835616439,80.3
1943,13.370821917808218,6.341643835616439,61.8
1943,13.370821917808218,6.341643835616439,119.4
1943,13.370821917808218,6.341643835616439,96.4
1943,13.370821917808218,6.341643835616439,125.7
1943,13.370821917808218,6.341643835616439,80.6
1943,13.370821917808218,6.341643835616439,72.3
1944,13.187841530054644,5.918715846994536,108.9
1944,13.187841530054644,5.918715846994536,36.9
1944,13.187841530054644,5.918715846994536,16.9
1944,13.187841530054644,5.918715846994536,68.4
1944,13.187841530054644,5.918715846994536,45.6
1944,13.187841530054644,5.918715846994536,58.2
1944,13.187841530054644,5.918715846994536,97.1
1944,13.187841530054644,5.918715846994536,77.5
1944,13.187841530054644,5.918715846994536,132.9
1944,13.187841530054644,5.918715846994536,139.1
1944,13.187841530054644,5.918715846994536,160.3
1944,13.187841530054644,5.918715846994536,120.9
1945,14.126986301369863,6.790821917808219,88.2
1945,14.126986301369863,6.790821917808219,102.8
1945,14.126986301369863,6.790821917808219,42.3
1945,14.126986301369863,6.790821917808219,43.0
1945,14.126986301369863,6.790821917808219,98.5
1945,14.126986301369863,6.790821917808219,108.8
1945,14.126986301369863,6.790821917808219,114.4
1945,14.126986301369863,6.790821917808219,59.1
1945,14.126986301369863,6.790821917808219,92.1
1945,14.126986301369863,6.790821917808219,105.4
1945,14.126986301369863,6.790821917808219,34.2
1945,14.126986301369863,6.790821917808219,137.4
1946,12.961506849315068,5.82972602739726,125.4
1946,12.961506849315068,5.82972602739726,88.0
1946,12.961506849315068,5.82972602739726,59.2
1946,12.961506849315068,5.82972602739726,34.1
1946,12.961506849315068,5.82972602739726,64.7
1946,12.961506849315068,5.82972602739726,99.3
1946,12.961506849315068,5.82972602739726,88.1
1946,12.961506849315068,5.82972602739726,150.8
1946,12.961506849315068,5.82972602739726,162.9
1946,12.961506849315068,5.82972602739726,68.7
1946,12.961506849315068,5.82972602739726,136.6
1946,12.961506849315068,5.82972602739726,136.3
1947,12.96054794520548,6.004246575342465,135.9
1947,12.96054794520548,6.004246575342465,71.9
1947,12.96054794520548,6.004246575342465,184.8
1947,12.96054794520548,6.004246575342465,104.9
1947,12.96054794520548,6.004246575342465,115.2
1947,12.96054794520548,6.004246575342465,122.9
1947,12.96054794520548,6.004246575342465,92.0
1947,12.96054794520548,6.004246575342465,27.8
1947,12.96054794520548,6.004246575342465,79.7
1947,12.96054794520548,6.004246575342465,71.7
1947,12.96054794520548,6.004246575342465,134.6
1947,12.96054794520548,6.004246575342465,106.0
1948,13.690710382513661,6.315437158469946,200.5
1948,13.690710382513661,6.315437158469946,67.6
1948,13.690710382513661,6.315437158469946,74.8
1948,13.690710382513661,6.315437158469946,65.5
1948,13.690710382513661,6.315437158469946,59.9
1948,13.690710382513661,6.315437158469946,91.0
1948,13.690710382513661,6.315437158469946,70.8
1948,13.690710382513661,6.315437158469946,98.2
1948,13.690710382513661,6.315437158469946,93.6
1948,13.690710382513661,6.315437158469946,106.8
1948,13.690710382513661,6.315437158469946,94.0
1948,13.690710382513661,6.315437158469946,199.0
1949,14.464657534246577,6.7163013698630145,71.6
1949,14.464657534246577,6.7163013698630145,71.5
1949,14.464657534246577,6.7163013698630145,57.5
1949,14.464657534246577,6.7163013698630145,75.9
1949,14.464657534246577,6.7163013698630145,60.9
1949,14.464657534246577,6.7163013698630145,30.8
1949,14.464657534246577,6.7163013698630145,62.3
1949,14.464657534246577,6.7163013698630145,104.1
